review_id,text_clean,text_raw,aspect,sentiment,star_rating_norm,is_app_platform
7757,تطبيق سيء لشركة سيية لاتهتم ابدا الا بالربح خدمة زباين سيية ومضللة لايوجد رقم هاتف واضح فقط محاولات تجعلك تبتعد عن التقييم وتجعلك تستسلم للامر الواقع بصراحة كل المتاجر الالكترونية افضل منه وغالبا بضاعة مشابهة بنصف السعر وبجودة اعلى,تطبيق سيء لشركة سيئة لاتهتم أبدا إلا بالربح خدمة زبائن سيئة ومضللة لايوجد رقم هاتف واضح فقط محاولات تجعلك تبتعد عن التقييم وتجعلك تستسلم للأمر الواقع بصراحة كل المتاجر الإلكترونية أفضل منه وغالبا بضاعة مشابهة بنصف السعر وبجودة أعلى,service,negative,0.2,1
7757,تطبيق سيء لشركة سيية لاتهتم ابدا الا بالربح خدمة زباين سيية ومضللة لايوجد رقم هاتف واضح فقط محاولات تجعلك تبتعد عن التقييم وتجعلك تستسلم للامر الواقع بصراحة كل المتاجر الالكترونية افضل منه وغالبا بضاعة مشابهة بنصف السعر وبجودة اعلى,تطبيق سيء لشركة سيئة لاتهتم أبدا إلا بالربح خدمة زبائن سيئة ومضللة لايوجد رقم هاتف واضح فقط محاولات تجعلك تبتعد عن التقييم وتجعلك تستسلم للأمر الواقع بصراحة كل المتاجر الإلكترونية أفضل منه وغالبا بضاعة مشابهة بنصف السعر وبجودة أعلى,price,negative,0.2,1
2109,الاكل جميل والاصطف جميل والمكان قمه فى الجمال,الاكل جميل والاصطف جميل والمكان قمه فى الجمال,food,positive,1.0,0
2109,الاكل جميل والاصطف جميل والمكان قمه فى الجمال,الاكل جميل والاصطف جميل والمكان قمه فى الجمال,service,positive,1.0,0
2109,الاكل جميل والاصطف جميل والمكان قمه فى الجمال,الاكل جميل والاصطف جميل والمكان قمه فى الجمال,ambiance,positive,1.0,0
1133,بجد الخدمه تحفه والعاملين مريم والاكل معمول بحب جدا والتقييم بتاعي فوق الممتاز,بجد الخدمه تحفه والعاملين (مريم) والأكل معمول بحب جدا والتقييم بتاعي فوق الممتاز,service,positive,1.0,0
1133,بجد الخدمه تحفه والعاملين مريم والاكل معمول بحب جدا والتقييم بتاعي فوق الممتاز,بجد الخدمه تحفه والعاملين (مريم) والأكل معمول بحب جدا والتقييم بتاعي فوق الممتاز,food,positive,1.0,0
2344,تجربة سيية جدا ساندوتش الشاورما فاضي تقريبا ومفيش طعم المعاملة سيية جدا ومفيش احترام النظافة صفر والوضع كله مقزز واحد بيحضر الشاورما بايد والتاني قدامه من غير اي اهتمام بالنضافة مكان مايتوصاش بيه خال,تجربة سيئة جدًا ساندوتش الشاورما فاضي تقريبًا ومفيش طعم المعاملة سيئة جدًا ومفيش احترام النظافة صفر والوضع كله مقزز 🤢 واحد بيحضّر الشاورما بإيد والتاني قدامه من غير أي اهتمام بالنضافة مكان مايتوصّاش بيه خال,food,negative,0.4,0
2344,تجربة سيية جدا ساندوتش الشاورما فاضي تقريبا ومفيش طعم المعاملة سيية جدا ومفيش احترام النظافة صفر والوضع كله مقزز واحد بيحضر الشاورما بايد والتاني قدامه من غير اي اهتمام بالنضافة مكان مايتوصاش بيه خال,تجربة سيئة جدًا ساندوتش الشاورما فاضي تقريبًا ومفيش طعم المعاملة سيئة جدًا ومفيش احترام النظافة صفر والوضع كله مقزز 🤢 واحد بيحضّر الشاورما بإيد والتاني قدامه من غير أي اهتمام بالنضافة مكان مايتوصّاش بيه خال,service,negative,0.4,0
2344,تجربة سيية جدا ساندوتش الشاورما فاضي تقريبا ومفيش طعم المعاملة سيية جدا ومفيش احترام النظافة صفر والوضع كله مقزز واحد بيحضر الشاورما بايد والتاني قدامه من غير اي اهتمام بالنضافة مكان مايتوصاش بيه خال,تجربة سيئة جدًا ساندوتش الشاورما فاضي تقريبًا ومفيش طعم المعاملة سيئة جدًا ومفيش احترام النظافة صفر والوضع كله مقزز 🤢 واحد بيحضّر الشاورما بإيد والتاني قدامه من غير أي اهتمام بالنضافة مكان مايتوصّاش بيه خال,cleanliness,negative,0.4,0
2228,الحمد لله درنا العملية ليمه وطلعت بالسلامة، بفضل ربي اولا، وبعد فضل الطاقم الطبي اللي ما قصروش معانا، وكانوا قد المسوولية فعلا. الاجراءات كانت ميسرة وخدمة الملف تمت بسرعة، وكل شي مشى بسلاسة. وكل الشكر لمسوولين العلاقات العامة، وخصوصا الاستاذة نيرمين، ربي يبارك فيهم ويجزيهم خير، ويجعلهم دايما عون وسند للمرضى، وفي ميزان حسناتهم يا رب,"الحمد لله درنا العملية ليمّه وطلعت بالسلامة، بفضل ربي أولًا، وبعد فضل الطاقم الطبي اللي ما قصّروش معانا، وكانوا قدّ المسؤولية فعلًا. الإجراءات كانت ميسّرة وخدمة الملف تمت بسرعة، وكل شي مشى بسلاسة.
وكل الشكر لمسؤولين العلاقات العامة، وخصوصًا الاستاذة نيرمين، ربي يبارك فيهم ويجزيهم خير، ويجعلهم دايمًا عون وسند للمرضى، وفي ميزان حسناتهم يا رب 🤲",service,positive,1.0,0
6489,التطبيق كان كويس بس فجاة في يوم بقا مبيشتغلش وكل شويه يقولي حدث مشكله حاول مرا تانيه ومش بيدخلني حتي بعد ما دخلت الايميل,التطبيق كان كويس بس فجأة في يوم بقا مبيشتغلش وكل شويه يقولي حدث مشكله حاول مرا تانيه ومش بيدخلني حتي بعد ما دخلت الايميل,app_experience,negative,0.2,1
4788,عيادات بلاتينوم واجهة مشرفة وتعامل راقي مع المرضي ودكتور ايمن زكريا ونعم الخلق وطبيب مستمع وحريص علي المريض,"عيادات بلاتينوم واجهة مشرفة وتعامل راقي مع المرضي
ودكتور ايمن زكريا ونعم الخلق وطبيب مستمع وحريص علي المريض",ambiance,positive,1.0,0
4788,عيادات بلاتينوم واجهة مشرفة وتعامل راقي مع المرضي ودكتور ايمن زكريا ونعم الخلق وطبيب مستمع وحريص علي المريض,"عيادات بلاتينوم واجهة مشرفة وتعامل راقي مع المرضي
ودكتور ايمن زكريا ونعم الخلق وطبيب مستمع وحريص علي المريض",service,positive,1.0,0
3075,شكر خاص لطاقم التمريض ود محمد ابو النصر ومسوله العلاقات العامة ا امل وطاقم التمريض الدور التالت شكرا جزيلا لهم,شكر خاص لطاقم التمريض ود محمد ابو النصر ومسؤله العلاقات العامة أ/ امل وطاقم التمريض الدور التالت  شكرا جزيلا لهم,service,positive,1.0,0
7394,تحت التجربة,تحت التجربة,general,neutral,1.0,1
8655,تطبيق فاشل جدا جدا جدا,تطبيق فاشل جدا جدا جدا,app_experience,negative,0.2,1
361,بصراحة كانت تجربة ممتازة جدا وانصح بيها لاي حد بيدور على خدمة محترمة وسريعة. التعامل كان في منتهى الذوق والاحترام، والالتزام بالمواعيد كان واضح جدا من اول لحظة. الجودة كانت اعلى من المتوقع، وكل التفاصيل كانت متظبطة ومتعمل لها حساب. حسيت باهتمام حقيقي وحرص على رضا العميل، وده شيء نادر اليومين دول. اكيد هكرر التجربة تاني ومش هتردد اني ارشح المكان لاي حد من صحابي او معارفي. تجربة تستحق التقدير والتقييم العالي فعلا.,بصراحة كانت تجربة ممتازة جدًا وأنصح بيها لأي حد بيدور على خدمة محترمة وسريعة. التعامل كان في منتهى الذوق والاحترام، والالتزام بالمواعيد كان واضح جدًا من أول لحظة. الجودة كانت أعلى من المتوقع، وكل التفاصيل كانت متظبطة ومتعمل لها حساب. حسيت باهتمام حقيقي وحرص على رضا العميل، وده شيء نادر اليومين دول. أكيد هكرر التجربة تاني ومش هتردد إني أرشح المكان لأي حد من صحابي أو معارفي. تجربة تستحق التقدير والتقييم العالي فعلًا.,service,positive,0.8,0
361,بصراحة كانت تجربة ممتازة جدا وانصح بيها لاي حد بيدور على خدمة محترمة وسريعة. التعامل كان في منتهى الذوق والاحترام، والالتزام بالمواعيد كان واضح جدا من اول لحظة. الجودة كانت اعلى من المتوقع، وكل التفاصيل كانت متظبطة ومتعمل لها حساب. حسيت باهتمام حقيقي وحرص على رضا العميل، وده شيء نادر اليومين دول. اكيد هكرر التجربة تاني ومش هتردد اني ارشح المكان لاي حد من صحابي او معارفي. تجربة تستحق التقدير والتقييم العالي فعلا.,بصراحة كانت تجربة ممتازة جدًا وأنصح بيها لأي حد بيدور على خدمة محترمة وسريعة. التعامل كان في منتهى الذوق والاحترام، والالتزام بالمواعيد كان واضح جدًا من أول لحظة. الجودة كانت أعلى من المتوقع، وكل التفاصيل كانت متظبطة ومتعمل لها حساب. حسيت باهتمام حقيقي وحرص على رضا العميل، وده شيء نادر اليومين دول. أكيد هكرر التجربة تاني ومش هتردد إني أرشح المكان لأي حد من صحابي أو معارفي. تجربة تستحق التقدير والتقييم العالي فعلًا.,ambiance,positive,0.8,0
2735,اكتر مكان مميز وجميل في كل حاجه,اكتر مكان مميز وجميل في كل حاجه ♥️🥰,general,positive,1.0,0
4961,ماشاء الله تعقيم فريق عمل ممتاز,ماشاء الله تعقيم فريق عمل ممتاز,cleanliness,positive,1.0,0
4961,ماشاء الله تعقيم فريق عمل ممتاز,ماشاء الله تعقيم فريق عمل ممتاز,service,positive,1.0,0
8897,برنامج جميل جدا و سهل الاستخدام و فيه جميع اللغات . احببته كثيرا من بعد هالبرنامج ما منقدر نسمع اغاني نحنا واثقين انو هاي الاغنية الاصلية شكرا جزيلا لصاحب العقل الكبير . انه برنام جرايع جدا و انه مذهل,برنامج جميل جدا و سهل الاستخدام و فيه جميع اللغات . احببته كثيرا 🌸❤ من بعد هالبرنامج ما منقدر نسمع اغاني نحنا واثقين انو هاي الاغنية الاصلية شكرا جزيلا لصاحب العقل الكبير . انه برنام جرائع جدا و انه مذهل 🏅🥇♥️♥️,app_experience,positive,1.0,1
2581,عادى ومكرر ولا يختلف عن باقى السوريين فى شي عدا الاسم,عادى ومكرر ولا يختلف عن باقى السوريين فى شئ عدا الاسم,food,negative,0.4,0
8498,مش بيضيف عقاري بيكتب حدث خطا مش فاهمة في اية انا منزلة في مواقع تانية التجربة اسهل من كده كتير يا ريت حد يفيدنا,مش بيضيف عقاري بيكتب حدث خطأ مش فاهمة في أية انا منزلة في مواقع تانية َالتجربة أسهل من كده كتير يا ريت حد يفيدنا,app_experience,negative,0.2,1
3959,عياده سي جدا و شغل الدكتور برضو مش احسن حاجه عملت عنده علاج جزور و نسالي حديده بتاعت تقوير السن جوا ضرسي وةان العصب اصلا ممتش كويس روحت لدكتور تاني يصلح اللي عملو منصحش حد بيه,عياده سي جدا و شغل الدكتور برضو مش احسن حاجه عملت عنده علاج جزور و نسالي حديده بتاعت تقوير السن جوا ضرسي وةان العصب اصلا ممتش كويس روحت لدكتور تاني يصلح اللي عملو منصحش حد بيه,ambiance,negative,0.2,0
3959,عياده سي جدا و شغل الدكتور برضو مش احسن حاجه عملت عنده علاج جزور و نسالي حديده بتاعت تقوير السن جوا ضرسي وةان العصب اصلا ممتش كويس روحت لدكتور تاني يصلح اللي عملو منصحش حد بيه,عياده سي جدا و شغل الدكتور برضو مش احسن حاجه عملت عنده علاج جزور و نسالي حديده بتاعت تقوير السن جوا ضرسي وةان العصب اصلا ممتش كويس روحت لدكتور تاني يصلح اللي عملو منصحش حد بيه,service,negative,0.2,0
9283,جامد اوي,جاااااااامد اااااااااااااااااااااااااوووووويييي,general,positive,1.0,1
3841,محل كويس جدا والاكل جميل بسم الله ما شاء الله,محل كويس جدا والأكل جميل بسم الله ما شاء الله,food,positive,1.0,0
7552,موقع جوميا ممتازة وبالاخص خدمة الدفع عند الاستلام,موقع جوميا ممتازة وبالأخص خدمة الدفع عند الاستلام,app_experience,positive,1.0,1
7552,موقع جوميا ممتازة وبالاخص خدمة الدفع عند الاستلام,موقع جوميا ممتازة وبالأخص خدمة الدفع عند الاستلام,delivery,positive,1.0,1
9604,تجربه ممتازه,تجربه ممتازه,general,positive,1.0,1
7891,خدمة سيية طلبت اوردر وكان المفترض ان يصل في اليوم التالي ولكن لم يصل وبعد التواصل معهم كان يوكدون انه سيقومون باعادة ارساله ولكن لم يبعتو شي كان مجرد كلام وفي اليوم الرابع اتصلت بهم وقالوا ان المنتج مفقود بكل لامبالاة ولا مسوولية,خدمة سيئة طلبت أوردر وكان المفترض أن يصل في اليوم التالي ولكن لم يصل وبعد التواصل معهم كان يؤكدون انه سيقومون بإعادة إرساله ولكن لم يبعتو شي كان مجرد كلام وفي اليوم الرابع اتصلت بهم وقالوا أن المنتج مفقود بكل لامبالاة ولا مسؤولية,delivery,negative,0.2,1
7891,خدمة سيية طلبت اوردر وكان المفترض ان يصل في اليوم التالي ولكن لم يصل وبعد التواصل معهم كان يوكدون انه سيقومون باعادة ارساله ولكن لم يبعتو شي كان مجرد كلام وفي اليوم الرابع اتصلت بهم وقالوا ان المنتج مفقود بكل لامبالاة ولا مسوولية,خدمة سيئة طلبت أوردر وكان المفترض أن يصل في اليوم التالي ولكن لم يصل وبعد التواصل معهم كان يؤكدون انه سيقومون بإعادة إرساله ولكن لم يبعتو شي كان مجرد كلام وفي اليوم الرابع اتصلت بهم وقالوا أن المنتج مفقود بكل لامبالاة ولا مسؤولية,service,negative,0.2,1
7718,واجهة المستخدم معقدة وغير مريحة، والبحث لا يعطي نتايج دقيقة دايما. بالاضافة الى ذلك، كثرة الاعلانات والرسايل التنبيهية المزعجة تجعل تجربة التسوق محبطة. هناك تطبيقات اخرى تقدم خدمة افضل واسرع.,واجهة المستخدم معقدة وغير مريحة، والبحث لا يعطي نتائج دقيقة دائماً. بالإضافة إلى ذلك، كثرة الإعلانات والرسائل التنبيهية المزعجة تجعل تجربة التسوق محبطة. هناك تطبيقات أخرى تقدم خدمة أفضل وأسرع.,app_experience,negative,0.2,1
7718,واجهة المستخدم معقدة وغير مريحة، والبحث لا يعطي نتايج دقيقة دايما. بالاضافة الى ذلك، كثرة الاعلانات والرسايل التنبيهية المزعجة تجعل تجربة التسوق محبطة. هناك تطبيقات اخرى تقدم خدمة افضل واسرع.,واجهة المستخدم معقدة وغير مريحة، والبحث لا يعطي نتائج دقيقة دائماً. بالإضافة إلى ذلك، كثرة الإعلانات والرسائل التنبيهية المزعجة تجعل تجربة التسوق محبطة. هناك تطبيقات أخرى تقدم خدمة أفضل وأسرع.,service,negative,0.2,1
7678,فقلء,فقلء,none,neutral,1.0,1
7427,تطبيق سيء جدا في معامله الدفع وغير امن,تطبيق سيء جدا في معامله الدفع وغير امن,app_experience,negative,0.2,1
3023,المكان بجد تحفه و كل الشكر للكابتن جو بجد حببني ف المكان و اجبرني اني لازم اجي تاني و اعيد التجربة بجد عايز اوجه الشكر لكابتن جو علي خدمة و مساعدته ف اختيار الطلبات,المكان بجد تحفه و كل الشكر للكابتن جو بجد حببني ف المكان و أجبرني اني لازم اجي تاني و اعيد التجربة بجد عايز أوجه الشكر لكابتن جو علي خدمة و مساعدته ف اختيار الطلبات,service,positive,1.0,0
3023,المكان بجد تحفه و كل الشكر للكابتن جو بجد حببني ف المكان و اجبرني اني لازم اجي تاني و اعيد التجربة بجد عايز اوجه الشكر لكابتن جو علي خدمة و مساعدته ف اختيار الطلبات,المكان بجد تحفه و كل الشكر للكابتن جو بجد حببني ف المكان و أجبرني اني لازم اجي تاني و اعيد التجربة بجد عايز أوجه الشكر لكابتن جو علي خدمة و مساعدته ف اختيار الطلبات,ambiance,positive,1.0,0
4308,المكان حلو الاسطف كويس انا كنت واكل ساندوتش سي فود كان جميل بصراحه هو سعره معقول بس القعده في المكان مش حلوه قوي,المكان حلو الاسطف كويس انا كنت واكل ساندوتش سي فود كان جميل بصراحه هو سعره معقول بس القعده في المكان مش حلوه قوي,ambiance,negative,1.0,0
4308,المكان حلو الاسطف كويس انا كنت واكل ساندوتش سي فود كان جميل بصراحه هو سعره معقول بس القعده في المكان مش حلوه قوي,المكان حلو الاسطف كويس انا كنت واكل ساندوتش سي فود كان جميل بصراحه هو سعره معقول بس القعده في المكان مش حلوه قوي,service,positive,1.0,0
4308,المكان حلو الاسطف كويس انا كنت واكل ساندوتش سي فود كان جميل بصراحه هو سعره معقول بس القعده في المكان مش حلوه قوي,المكان حلو الاسطف كويس انا كنت واكل ساندوتش سي فود كان جميل بصراحه هو سعره معقول بس القعده في المكان مش حلوه قوي,food,positive,1.0,0
4308,المكان حلو الاسطف كويس انا كنت واكل ساندوتش سي فود كان جميل بصراحه هو سعره معقول بس القعده في المكان مش حلوه قوي,المكان حلو الاسطف كويس انا كنت واكل ساندوتش سي فود كان جميل بصراحه هو سعره معقول بس القعده في المكان مش حلوه قوي,price,positive,1.0,0
3186,المدير والموظفين والعاملين كلهم صراحة رايعين الجميع عايله واحده وما يترك وبسالوا ويهتموا والموقع رايع وحلو والاطلاله فقط يحتاج تغير مراتب السرير والاهتمام بالمصعد اكثر شيء اقول شكرا للجميع,"المدير والموظفين والعاملين كلهم صراحة رائعين الجميع عائله واحده وما يترك وبسألوا ويهتموا والموقع رائع وحلو والاطلاله فقط يحتاج تغير مراتب السرير والاهتمام بالمصعد
اكثر شيء اقول شكراً للجميع",service,positive,0.8,0
3186,المدير والموظفين والعاملين كلهم صراحة رايعين الجميع عايله واحده وما يترك وبسالوا ويهتموا والموقع رايع وحلو والاطلاله فقط يحتاج تغير مراتب السرير والاهتمام بالمصعد اكثر شيء اقول شكرا للجميع,"المدير والموظفين والعاملين كلهم صراحة رائعين الجميع عائله واحده وما يترك وبسألوا ويهتموا والموقع رائع وحلو والاطلاله فقط يحتاج تغير مراتب السرير والاهتمام بالمصعد
اكثر شيء اقول شكراً للجميع",ambiance,positive,0.8,0
3186,المدير والموظفين والعاملين كلهم صراحة رايعين الجميع عايله واحده وما يترك وبسالوا ويهتموا والموقع رايع وحلو والاطلاله فقط يحتاج تغير مراتب السرير والاهتمام بالمصعد اكثر شيء اقول شكرا للجميع,"المدير والموظفين والعاملين كلهم صراحة رائعين الجميع عائله واحده وما يترك وبسألوا ويهتموا والموقع رائع وحلو والاطلاله فقط يحتاج تغير مراتب السرير والاهتمام بالمصعد
اكثر شيء اقول شكراً للجميع",cleanliness,negative,0.8,0
7090,انا قيمت بنجمه عشان اعرف اضيف تعليقي اسوء شركه واسوء اداره واسوء منتجات واسوء متابعه نصيحه لكل المتابعين البعد عنهم لانهم كل حاجه وحشه عندهم وناس مش تمام وجاري حذف الابلكيشن من الحياه كلها,انا قيمت بنجمه عشان اعرف اضيف تعليقي اسوء شركه واسوء اداره واسوء منتجات واسوء متابعه نصيحه لكل المتابعين البعد عنهم لانهم كل حاجه وحشه عندهم وناس مش تمام وجاري حذف الابلكيشن من الحياه كلها,service,negative,0.2,1
7090,انا قيمت بنجمه عشان اعرف اضيف تعليقي اسوء شركه واسوء اداره واسوء منتجات واسوء متابعه نصيحه لكل المتابعين البعد عنهم لانهم كل حاجه وحشه عندهم وناس مش تمام وجاري حذف الابلكيشن من الحياه كلها,انا قيمت بنجمه عشان اعرف اضيف تعليقي اسوء شركه واسوء اداره واسوء منتجات واسوء متابعه نصيحه لكل المتابعين البعد عنهم لانهم كل حاجه وحشه عندهم وناس مش تمام وجاري حذف الابلكيشن من الحياه كلها,app_experience,negative,0.2,1
7535,للاسف المنتج ع البرنامج حاجه وف الحقيقه حاجه تانيه؛ خامته زباله بصراحه ومايستاهلش نص سعره ؛ ودا كان رايي ف اخر مره بعد ماكنت بتعامل ع التطبيق علطول واقول يمكن الاقي مره حاجه نضيفه فعلا زي ماشوفتها ولكن المنتج بيكون شعبي مش زي اللي ف الصور ولا الخامه اللي بتعجبنا ومافيش حاجه اسمها عروض ولا خصومات زي مامكتوب؛ نفس الاسعار اللي برا او اعلى كمان شويه حتى لو فيه خصومات او عروض..,للأسف المنتج ع البرنامج حاجه وف الحقيقه حاجه تانيه؛ خامته زباله بصراحه ومايستاهلش نص سعره ؛ ودا كان رأيي ف آخر مره بعد ماكنت بتعامل ع التطبيق علطول وأقول يمكن الاقي مره حاجه نضيفه فعلاً زي ماشوفتها ولكن المنتج بيكون شعبي مش زي اللي ف الصور ولا الخامه إللي بتعجبنا ومافيش حاجه إسمها عروض ولا خصومات زي مامكتوب؛ نفس الأسعار اللي برا أو أعلى كمان شويه حتى لو فيه خصومات أو عروض..,app_experience,negative,0.2,1
7535,للاسف المنتج ع البرنامج حاجه وف الحقيقه حاجه تانيه؛ خامته زباله بصراحه ومايستاهلش نص سعره ؛ ودا كان رايي ف اخر مره بعد ماكنت بتعامل ع التطبيق علطول واقول يمكن الاقي مره حاجه نضيفه فعلا زي ماشوفتها ولكن المنتج بيكون شعبي مش زي اللي ف الصور ولا الخامه اللي بتعجبنا ومافيش حاجه اسمها عروض ولا خصومات زي مامكتوب؛ نفس الاسعار اللي برا او اعلى كمان شويه حتى لو فيه خصومات او عروض..,للأسف المنتج ع البرنامج حاجه وف الحقيقه حاجه تانيه؛ خامته زباله بصراحه ومايستاهلش نص سعره ؛ ودا كان رأيي ف آخر مره بعد ماكنت بتعامل ع التطبيق علطول وأقول يمكن الاقي مره حاجه نضيفه فعلاً زي ماشوفتها ولكن المنتج بيكون شعبي مش زي اللي ف الصور ولا الخامه إللي بتعجبنا ومافيش حاجه إسمها عروض ولا خصومات زي مامكتوب؛ نفس الأسعار اللي برا أو أعلى كمان شويه حتى لو فيه خصومات أو عروض..,price,negative,0.2,1
2205,اشتريت كبة بصنوبر للقلي بصراحة ناشفة جدا و الحشو قليل و اضطرينا نرميها,"اشتريت كبة بصنوبر للقلي
بصراحة ناشفة جدا و الحشو قليل و اضطرينا نرميها",food,negative,0.2,0
448,اسلوب وحش غير لايق وتاخير في تحضير الطلب وللاسف الكول سنتر بيدي جاهز للطلب والطب لسه مكملشي,"اسلوب وحش غير لائق
وتأخير في تحضير الطلب وللاسف الكول سنتر بيدي جاهز للطلب والطب لسه مكملشي",service,negative,0.2,0
8693,اعلانات كتير اوى,اعلانات كتير اوى,app_experience,negative,0.6,1
3884,الاكل زفر بشكل اوفر,الاكل زفر بشكل اوفر,food,negative,0.4,0
9168,تطبيق رايع تطبيق رايع لسمع الاغاني اذا كنت تريد ان تشغل الاغاني بدون انترنت فعليك ان تدفع مالا لكنه تطبيق جيد,تطبيق رائع تطبيق رائع لسمع الاغاني اذا كنت تريد ان تشغل الاغاني بدون انترنت فعليك ان تدفع مالا لكنه تطبيق جيد,app_experience,positive,1.0,1
9168,تطبيق رايع تطبيق رايع لسمع الاغاني اذا كنت تريد ان تشغل الاغاني بدون انترنت فعليك ان تدفع مالا لكنه تطبيق جيد,تطبيق رائع تطبيق رائع لسمع الاغاني اذا كنت تريد ان تشغل الاغاني بدون انترنت فعليك ان تدفع مالا لكنه تطبيق جيد,price,negative,1.0,1
7025,ممتاز,ممتاز,general,positive,1.0,1
728,الاستاف في الصالة خصوصا الاصلع معاملتة سيية,الاستاف في الصالة خصوصاً الاصلع معاملتة سيئة,service,negative,0.2,0
3295,ممتاز,ممتاز,general,positive,1.0,0
1520,احلا والذ اكل ايطالي بالقاهره,احلا والذ اكل ايطالي بالقاهره 👌🏻,food,positive,1.0,0
62,صراحة من احلى الاماكن اللي زرتها واللي خلاها احلى واحلى انه بموسم شتاء وعالكريسماس الاجواء خيالية,صراحة من احلى الاماكن اللي زرتها واللي خلاها احلى واحلى انه بموسم شتاء وعالكريسماس الاجواء خيالية 🥹✨✨✨✨,ambiance,positive,1.0,0
3968,تجربة سيية جدا ..الكريب مليان صوص و الفراخ حجر مفيهاش لحم و عجينة الكريب وحشة جدا اشتكيت و كان ردهم في منتهى البرود.,تجربة سيئة جدا ..الكريب مليان صوص و الفراخ حجر مفيهاش لحم و عجينة الكريب وحشة جدا اشتكيت و كان ردهم في منتهى البرود.,food,negative,0.2,0
3968,تجربة سيية جدا ..الكريب مليان صوص و الفراخ حجر مفيهاش لحم و عجينة الكريب وحشة جدا اشتكيت و كان ردهم في منتهى البرود.,تجربة سيئة جدا ..الكريب مليان صوص و الفراخ حجر مفيهاش لحم و عجينة الكريب وحشة جدا اشتكيت و كان ردهم في منتهى البرود.,service,negative,0.2,0
7474,مع الاسف اول مره اتعامل مع جوميا واعتقد انها اخر مره طلبت منتج وجالى منتج غيره بسعر اقل من اللى انا دفعاه ونع الاسف راحت عليه بقيه المبلغ واتصلت بخدمه العملاء ولم يفعلو شى بصراحه خدمه وحشه جدا وحسبنا الله ونعم الوكيل,مع الاسف اول مره اتعامل مع جوميا واعتقد انها اخر مره طلبت منتج وجالى منتج غيره بسعر اقل من اللى انا دفعاه ونع الاسف راحت عليه بقيه المبلغ واتصلت بخدمه العملاء ولم يفعلو شى بصراحه خدمه وحشه جدا وحسبنا الله ونعم الوكيل,delivery,negative,0.2,1
7474,مع الاسف اول مره اتعامل مع جوميا واعتقد انها اخر مره طلبت منتج وجالى منتج غيره بسعر اقل من اللى انا دفعاه ونع الاسف راحت عليه بقيه المبلغ واتصلت بخدمه العملاء ولم يفعلو شى بصراحه خدمه وحشه جدا وحسبنا الله ونعم الوكيل,مع الاسف اول مره اتعامل مع جوميا واعتقد انها اخر مره طلبت منتج وجالى منتج غيره بسعر اقل من اللى انا دفعاه ونع الاسف راحت عليه بقيه المبلغ واتصلت بخدمه العملاء ولم يفعلو شى بصراحه خدمه وحشه جدا وحسبنا الله ونعم الوكيل,price,negative,0.2,1
7474,مع الاسف اول مره اتعامل مع جوميا واعتقد انها اخر مره طلبت منتج وجالى منتج غيره بسعر اقل من اللى انا دفعاه ونع الاسف راحت عليه بقيه المبلغ واتصلت بخدمه العملاء ولم يفعلو شى بصراحه خدمه وحشه جدا وحسبنا الله ونعم الوكيل,مع الاسف اول مره اتعامل مع جوميا واعتقد انها اخر مره طلبت منتج وجالى منتج غيره بسعر اقل من اللى انا دفعاه ونع الاسف راحت عليه بقيه المبلغ واتصلت بخدمه العملاء ولم يفعلو شى بصراحه خدمه وحشه جدا وحسبنا الله ونعم الوكيل,service,negative,0.2,1
7474,مع الاسف اول مره اتعامل مع جوميا واعتقد انها اخر مره طلبت منتج وجالى منتج غيره بسعر اقل من اللى انا دفعاه ونع الاسف راحت عليه بقيه المبلغ واتصلت بخدمه العملاء ولم يفعلو شى بصراحه خدمه وحشه جدا وحسبنا الله ونعم الوكيل,مع الاسف اول مره اتعامل مع جوميا واعتقد انها اخر مره طلبت منتج وجالى منتج غيره بسعر اقل من اللى انا دفعاه ونع الاسف راحت عليه بقيه المبلغ واتصلت بخدمه العملاء ولم يفعلو شى بصراحه خدمه وحشه جدا وحسبنا الله ونعم الوكيل,app_experience,negative,0.2,1
7979,شريت منكم منتج تلفزيون 400 ريال وسحبتو علي لي حول شهر نصابين والله لايوفقكم احد يعرف رقمهم واتساب شي يرسله,شريت منكم منتج تلفزيون 400 ريال وسحبتو علي لي حول شهر نصابين والله لايوفقكم احد يعرف رقمهم واتساب شي يرسله,service,negative,0.2,1
7979,شريت منكم منتج تلفزيون 400 ريال وسحبتو علي لي حول شهر نصابين والله لايوفقكم احد يعرف رقمهم واتساب شي يرسله,شريت منكم منتج تلفزيون 400 ريال وسحبتو علي لي حول شهر نصابين والله لايوفقكم احد يعرف رقمهم واتساب شي يرسله,price,negative,0.2,1
7979,شريت منكم منتج تلفزيون 400 ريال وسحبتو علي لي حول شهر نصابين والله لايوفقكم احد يعرف رقمهم واتساب شي يرسله,شريت منكم منتج تلفزيون 400 ريال وسحبتو علي لي حول شهر نصابين والله لايوفقكم احد يعرف رقمهم واتساب شي يرسله,app_experience,negative,0.2,1
3869,الداخل ليها مفقود والخارج منها مولود,الداخل ليها مفقود والخارج منها مولود,general,negative,0.2,0
